dog_DogID,dog_Tattoo,dog_CallName,dog_LitterID,dog_BreederID,dog_DOB,dog_Sex,dog_StatusChangeDate,dog_SubStatusCode,dbc_DogBreedDescription,Dog_EndReasonText,dbcc_ColorDescription,ogr_RelationID,ogr_PersonID,ogr_DateStart,ogr_DateEnd,ogr_DateRefused,Relationship_Description
19335,5NN14,Nectar,NN14,7105,6/24/14,F,9/16/15,17,Labrador Retriever,No_END,Yellow,49106,25387,9/3/14,9/15/15,,Puppy Raiser/primary
19337,7NN14,Nimble,NN14,7105,6/24/14,F,10/13/15,17,Labrador Retriever,No_END,Yellow,49107,26943,9/3/14,10/13/15,,Puppy Raiser/primary
19386,8SS14,Saffron,SS14,7105,7/7/14,F,10/13/15,17,Labrador Retriever,No_END,Yellow,49109,22642,9/10/14,10/13/15,,Puppy Raiser/primary
19363,6RR14,Rio,RR14,7105,6/30/14,F,11/21/15,17,Labrador Retriever,No_END,Yellow,49110,25337,9/10/14,10/13/15,,Puppy Raiser/primary
19359,2RR14,Rhonda,RR14,7105,6/30/14,F,10/14/15,17,Labrador Retriever,No_END,Yellow,49111,26928,9/9/14,5/31/15,,Puppy Raiser/primary
19390,2TT14,Tommy,TT14,7105,7/12/14,M,11/10/15,17,Labrador Retriever,No_END,Yellow,49113,17582,9/9/14,,,Veterinary sponsor for pups
19393,5TT14,Topper,TT14,7105,7/12/14,M,11/10/15,17,Labrador Retriever,No_END,Black,49114,10792,9/9/14,,,Veterinary sponsor for pups
19388,10SS14,Sedona,SS14,7105,7/7/14,M,11/10/15,17,Labrador Retriever,No_END,Yellow,49121,22341,9/11/14,9/11/14,9/15/14,Puppy Raiser/primary
18890,6A14,Agnes,A14,7105,1/7/14,F,5/20/15,17,Labrador Retriever,No_END,Black,49145,24412,9/13/14,5/19/15,,Puppy Raiser/primary
19388,10SS14,Sedona,SS14,7105,7/7/14,M,11/10/15,17,Labrador Retriever,No_END,Yellow,49154,13641,9/15/14,11/10/15,,Puppy Raiser/primary
19391,3TT14,Toula,TT14,7105,7/12/14,F,11/10/15,17,Labrador Retriever,No_END,Black,49178,23369,9/18/14,11/10/15,,Puppy Raiser/primary
19404,2WW14,Watkins,WW14,7105,7/29/14,M,10/14/15,17,Labrador Retriever,No_END,Yellow,49189,6217,9/23/14,10/13/15,,Puppy Raiser/primary
19382,4SS14,Shea,SS14,7105,7/7/14,M,12/15/15,17,Labrador Retriever,No_END,Yellow,49190,26618,9/18/14,11/5/14,11/5/14,Puppy Raiser/primary
19345,7OO14,Omega,OO14,7105,6/27/14,F,12/15/15,17,German Shepherd,No_END,Black/tan,49208,2151,9/14/14,12/15/15,,Puppy Raiser/primary
19333,3NN14,Nan,NN14,7105,6/24/14,F,9/15/15,17,Labrador Retriever,No_END,Yellow,49215,26895,9/25/14,11/22/14,11/22/14,Puppy Raiser/primary
19400,5VV14,Ventura,VV14,7105,7/25/14,M,11/10/15,17,Labrador Retriever,No_END,Black,49218,25712,9/25/14,11/10/15,,Puppy Raiser/primary
19385,7SS14,Stacey,SS14,7105,7/7/14,F,12/15/15,17,Labrador Retriever,No_END,Yellow,49223,26974,9/30/14,12/15/15,,Puppy Raiser/primary
19087,3N14,Nettles,N14,7105,3/14/14,F,9/16/15,17,Labrador Retriever,No_END,Yellow,49228,27050,9/17/14,,,Veterinary sponsor for pups
19415,4YY14,Yukon,YY14,7105,7/31/14,M,10/13/15,17,Labrador Retriever,No_END,Yellow,49241,16524,10/1/14,12/29/14,,Puppy Raiser/primary
19403,1WW14,Whitley,WW14,7105,7/29/14,F,11/11/15,17,Labrador Retriever,No_END,Yellow,49255,26952,10/7/14,11/10/15,,Puppy Raiser/primary
19418,7YY14,Yolo,YY14,7105,7/31/14,M,11/10/15,17,Labrador Retriever,No_END,Yellow,49299,26489,10/11/14,11/10/15,,Puppy Raiser/primary
19356,9PP14,Pruitt,PP14,7105,6/29/14,M,10/13/15,17,Labrador Retriever,No_END,Black,49301,25394,9/26/14,10/13/15,,Puppy Raiser/primary
19382,4SS14,Shea,SS14,7105,7/7/14,M,12/15/15,17,Labrador Retriever,No_END,Yellow,49304,26829,10/4/14,,,Secondary Raiser
19387,9SS14,Shamus,SS14,7105,7/7/14,M,12/15/15,17,Labrador Retriever,No_END,Yellow,49313,25821,10/12/14,12/1/14,,Secondary Raiser
19396,1VV14,Vanda,VV14,7105,7/25/14,F,11/21/15,17,Labrador Retriever,No_END,Black,49322,27004,10/14/14,11/10/15,,Puppy Raiser/primary
19398,3VV14,Valiant,VV14,7105,7/25/14,M,12/15/15,17,Labrador Retriever,No_END,Black,49323,12969,10/14/14,1/4/15,1/4/15,Puppy Raiser/primary
19440,3A314,Aron,A314,7105,8/5/14,M,11/10/15,17,Labrador Retriever,No_END,Yellow,49324,27003,10/14/14,11/10/15,,Puppy Raiser/primary
19420,9YY14,Yeoman,YY14,7105,7/31/14,M,11/10/15,17,Labrador Retriever,No_END,Black,49328,22194,10/14/14,11/10/15,,Puppy Raiser/primary
19497,2F314,Frito,F314,7105,8/23/14,F,10/13/15,17,Labrador Retriever,No_END,Yellow,49336,18265,10/17/14,10/13/15,,Puppy Raiser/primary
19419,8YY14,Yvonne,YY14,7105,7/31/14,F,11/10/15,17,Labrador Retriever,No_END,Black,49337,25995,10/14/14,11/10/15,,Puppy Raiser/primary
19509,7G314,Grammy,G314,7105,8/26/14,F,12/18/15,17,Labrador Retriever,No_END,Yellow,49338,14280,10/20/14,12/15/15,,Puppy Raiser/primary
19448,9B314,Bram,B314,7105,8/9/14,M,12/15/15,17,Labrador Retriever,No_END,Black,49340,23966,10/18/14,12/15/15,,Puppy Raiser/primary
19415,4YY14,Yukon,YY14,7105,7/31/14,M,10/13/15,17,Labrador Retriever,No_END,Yellow,49342,7387,10/1/14,,,Veterinary sponsor for pups
19261,7EE14,Eben,EE14,7105,5/25/14,M,8/19/15,17,Labrador Retriever,No_END,Black,49344,23211,10/9/14,,,Veterinary sponsor for pups
19261,7EE14,Eben,EE14,7105,5/25/14,M,8/19/15,17,Labrador Retriever,No_END,Black,49345,7592,9/5/14,,,Veterinary sponsor for pups
19387,9SS14,Shamus,SS14,7105,7/7/14,M,12/15/15,17,Labrador Retriever,No_END,Yellow,49359,25659,10/21/14,12/1/14,,Puppy Raiser/primary
19256,2EE14,Elaine,EE14,7105,5/25/14,F,9/29/15,17,Labrador Retriever,No_END,Black,49360,26975,8/7/14,,,Veterinary sponsor for pups
18413,6K313,Kenner,K313,7105,8/16/13,M,12/16/14,17,Labrador Retriever,No_END,Black,49361,8020,8/9/14,,,Veterinary sponsor for pups
19438,1A314,Andre,A314,7105,8/5/14,M,11/10/15,17,Labrador Retriever,No_END,Yellow,49376,6778,10/22/14,11/10/15,,Puppy Raiser/primary
19398,3VV14,Valiant,VV14,7105,7/25/14,M,12/15/15,17,Labrador Retriever,No_END,Black,50009,8041,1/5/15,,,Veterinary sponsor for pups
19414,3YY14,Yakima,YY14,7105,7/31/14,M,12/15/15,17,Labrador Retriever,No_END,Yellow,49378,27091,10/14/14,12/15/15,,Puppy Raiser/primary
19408,6WW14,Winefred,WW14,7105,7/29/14,F,11/10/15,17,Labrador Retriever,No_END,Yellow,49382,25542,10/18/14,11/10/15,,Puppy Raiser/primary
19441,1B314,Bancroft,B314,7105,8/9/14,M,11/11/15,17,Labrador Retriever,No_END,Black,49384,24116,10/18/14,11/10/15,,Puppy Raiser/primary
19508,6G314,Gretzky,G314,7105,8/26/14,M,10/27/15,17,Labrador Retriever,No_END,Yellow,49412,22749,10/25/14,10/13/15,,Puppy Raiser/primary
19472,5C314,Charlie,C314,7105,8/15/14,M,12/15/15,17,Labrador Retriever,No_END,Yellow,49437,20638,10/25/14,12/15/15,,Puppy Raiser/primary
19500,5F314,Felix,F314,7105,8/23/14,M,11/18/15,17,Labrador Retriever,No_END,Black,49439,23189,10/25/14,11/10/15,,Puppy Raiser/primary
19442,2B314,Barb,B314,7105,8/9/14,F,12/15/15,17,Labrador Retriever,No_END,Black,49441,26516,10/25/14,12/15/15,,Puppy Raiser/primary
19525,5I314,Iris,I314,7105,9/6/14,F,12/15/15,17,Labrador Retriever,No_END,Black,49474,25415,11/6/14,12/15/15,,Puppy Raiser/primary
19393,5TT14,Topper,TT14,7105,7/12/14,M,11/10/15,17,Labrador Retriever,No_END,Black,49489,10792,9/9/14,,,Veterinary sponsor for pups
19379,1SS14,Sabrina,SS14,7105,7/7/14,F,11/10/15,17,Labrador Retriever,No_END,Black,49598,17379,9/13/14,,,Secondary Raiser
19359,2RR14,Rhonda,RR14,7105,6/30/14,F,10/14/15,17,Labrador Retriever,No_END,Yellow,49621,27100,9/9/14,5/31/15,,Secondary Raiser
19505,3G314,Gianna,G314,7105,8/26/14,F,12/15/15,17,Labrador Retriever,No_END,Yellow,49629,27227,11/25/14,12/15/15,,Puppy Raiser/primary
19561,3L314,Lennox,L314,7105,9/26/14,F,12/15/15,17,Labrador Retriever,No_END,Black,49634,11023,11/26/14,10/3/15,,Puppy Raiser/primary
19488,4E314,Evie,E314,7105,8/20/14,F,12/15/15,17,Labrador Retriever,No_END,Yellow,49635,20563,10/26/14,12/15/15,,Puppy Raiser/primary
19488,4E314,Evie,E314,7105,8/20/14,F,12/15/15,17,Labrador Retriever,No_END,Yellow,49636,17187,10/26/14,,,Secondary Raiser
19387,9SS14,Shamus,SS14,7105,7/7/14,M,12/15/15,17,Labrador Retriever,No_END,Yellow,49684,18009,12/1/14,12/15/15,,Puppy Raiser/primary
19419,8YY14,Yvonne,YY14,7105,7/31/14,F,11/10/15,17,Labrador Retriever,No_END,Black,49692,18581,10/14/14,,,Veterinary sponsor for pups
19414,3YY14,Yakima,YY14,7105,7/31/14,M,12/15/15,17,Labrador Retriever,No_END,Yellow,49693,7260,12/14/14,,,Veterinary sponsor for pups
19129,2T14,Temple,T14,7105,3/25/14,F,8/27/15,17,German Shepherd,No_END,Black/tan,49711,14432,12/14/14,8/18/15,,Puppy Raiser/primary
19333,3NN14,Nan,NN14,7105,6/24/14,F,9/15/15,17,Labrador Retriever,No_END,Yellow,49739,24025,11/22/14,,,Veterinary sponsor for pups
19263,9EE14,Ezra,EE14,7105,5/25/14,M,8/18/15,17,Labrador Retriever,No_END,Black,49743,25087,8/5/14,,,Secondary Raiser
19603,6R314,Rambo,R314,7105,10/14/14,M,12/15/15,17,German Shepherd,No_END,Black/tan,49778,26028,12/14/14,12/15/15,,Puppy Raiser/primary
19551,5K314,Kinder,K314,7105,9/20/14,F,12/15/15,17,Labrador Retriever,No_END,Black,49791,27187,12/14/14,12/15/15,,Puppy Raiser/primary
19594,4P314,Perky,P314,7105,10/12/14,F,11/20/15,17,Labrador Retriever,No_END,Black,49792,27186,12/14/14,11/11/15,,Puppy Raiser/primary
19415,4YY14,Yukon,YY14,7105,7/31/14,M,10/13/15,17,Labrador Retriever,No_END,Yellow,49796,23043,12/29/14,5/19/15,,Puppy Raiser/primary
19032,9K14,Kendalee,K14,7105,3/1/14,F,9/23/15,17,Labrador Retriever,No_END,Yellow,49799,14325,1/3/15,2/10/15,,Puppy Raiser/primary
19283,1GG14,Giada,GG14,7105,6/3/14,F,9/15/15,17,Labrador Retriever,No_END,Black,49807,4520,1/4/15,9/15/15,,Puppy Raiser/primary
19398,3VV14,Valiant,VV14,7105,7/25/14,M,12/15/15,17,Labrador Retriever,No_END,Black,49808,25426,1/4/15,12/15/15,,Puppy Raiser/primary
19415,4YY14,Yukon,YY14,7105,7/31/14,M,10/13/15,17,Labrador Retriever,No_END,Yellow,49811,7409,1/5/15,,,Veterinary sponsor for pups
19260,6EE14,Edwin,EE14,7105,5/25/14,M,9/15/15,17,Labrador Retriever,No_END,Black,49891,26098,11/7/14,9/15/15,,Puppy Raiser/primary
19032,9K14,Kendalee,K14,7105,3/1/14,F,9/23/15,17,Labrador Retriever,No_END,Yellow,49893,14563,1/10/15,,,Veterinary sponsor for pups
19594,4P314,Perky,P314,7105,10/12/14,F,11/20/15,17,Labrador Retriever,No_END,Black,49918,7693,12/15/14,,,Veterinary sponsor for pups
18804,4K413,Kayak,K413,7105,11/15/13,M,5/5/15,17,Labrador Retriever,No_END,Yellow,49936,17005,1/20/15,4/28/15,,Puppy Raiser/primary
19032,9K14,Kendalee,K14,7105,3/1/14,F,9/23/15,17,Labrador Retriever,No_END,Yellow,50104,27184,2/10/15,9/15/15,,Puppy Raiser/primary
19196,1BB14,Bach,BB14,7105,5/7/14,M,9/15/15,17,Labrador Retriever,No_END,Black,50110,24072,2/19/15,5/30/15,,Puppy Raiser/primary
18906,3D14,David,D14,7105,1/19/14,M,4/28/15,17,Labrador Retriever,No_END,Black,50334,17406,4/29/14,,,Veterinary sponsor for pups
19508,6G314,Gretzky,G314,7105,8/26/14,M,10/27/15,17,Labrador Retriever,No_END,Yellow,50375,9402,10/25/14,,,Veterinary sponsor for pups
19525,5I314,Iris,I314,7105,9/6/14,F,12/15/15,17,Labrador Retriever,No_END,Black,50401,25481,11/6/14,,,Veterinary sponsor for pups
19174,4Y14,York,Y14,7105,4/15/14,M,8/18/15,17,Labrador Retriever,No_END,Yellow,50557,25138,4/25/15,8/18/15,,Puppy Raiser/primary
19230,5CC14,Cherish,CC14,7105,5/12/14,F,9/15/15,17,Labrador Retriever,No_END,Black,50561,22895,11/10/14,9/15/15,,Puppy Raiser/primary
19250,8DD14,Diana,DD14,7105,5/18/14,F,8/18/15,17,Labrador Retriever,No_END,Yellow,50705,25774,5/12/15,8/18/15,,Puppy Raiser/primary
19415,4YY14,Yukon,YY14,7105,7/31/14,M,10/13/15,17,Labrador Retriever,No_END,Yellow,50792,9912,5/19/15,10/13/15,,Puppy Raiser/primary
19196,1BB14,Bach,BB14,7105,5/7/14,M,9/15/15,17,Labrador Retriever,No_END,Black,50824,12571,5/30/15,9/15/15,,Puppy Raiser/primary
19334,4NN14,Natalia,NN14,7105,6/24/14,F,10/23/15,17,Labrador Retriever,No_END,Yellow,50906,21061,6/13/15,10/13/15,,Puppy Raiser/primary
19096,6O14,Ormond,O14,7105,3/19/14,M,6/23/15,17,Labrador Retriever,No_END,Yellow,50945,26808,5/20/15,,,Veterinary sponsor for pups
19259,5EE14,Estelle,EE14,7105,5/25/14,F,9/15/15,17,Labrador Retriever,No_END,Black,50985,22899,6/28/15,9/15/15,,Puppy Raiser/primary
19359,2RR14,Rhonda,RR14,7105,6/30/14,F,10/14/15,17,Labrador Retriever,No_END,Yellow,51038,8845,5/31/15,10/13/15,,Puppy Raiser/primary
19288,6GG14,Garmin,GG14,7105,6/3/14,M,10/13/15,17,Labrador Retriever,No_END,Black,51112,10492,6/1/15,,,Secondary Raiser
19594,4P314,Perky,P314,7105,10/12/14,F,11/20/15,17,Labrador Retriever,No_END,Black,51923,20655,11/11/15,,,Puppy Raiser/primary
19561,3L314,Lennox,L314,7105,9/26/14,F,12/15/15,17,Labrador Retriever,No_END,Black,51932,26204,10/3/15,12/15/15,,Puppy Raiser/primary
18558,8T313,Treasure,T313,7105,9/13/13,F,1/14/16,17,Labrador Retriever,No_END,Yellow,52097,28424,1/14/16,,,Student/Graduate
17778,7L13,Lia,L13,7105,2/18/13,F,1/8/16,17,Labrador Retriever,No_END,Black,52098,15345,1/8/16,,,Student/Graduate
19529,9I314,Iron,I314,7105,9/6/14,M,12/15/15,21,Labrador Retriever,No_END,Black,49536,27251,11/15/14,12/15/15,,Puppy Raiser/primary
19305,6II14,Island,II14,7105,6/6/14,F,9/15/15,21,Labrador Retriever,No_END,Yellow,48863,22518,8/4/14,9/15/15,,Puppy Raiser/primary
19300,1II14,Ida,II14,7105,6/6/14,F,9/15/15,21,Labrador Retriever,No_END,Yellow,48966,26949,8/19/14,9/15/15,,Puppy Raiser/primary
19364,7RR14,Rochelle,RR14,7105,6/30/14,F,10/13/15,21,Labrador Retriever,No_END,Yellow,49033,25624,8/28/14,10/13/15,,Puppy Raiser/primary
19348,1PP14,Paloma,PP14,7105,6/29/14,F,11/10/15,21,Labrador Retriever,No_END,Black,49040,21839,9/3/14,5/15/15,,Puppy Raiser/primary
19327,3MM14,Margo,MM14,7105,6/22/14,F,10/13/15,21,German Shepherd,No_END,Black/tan,49070,18696,9/5/14,10/16/14,,Puppy Raiser/primary
19383,5SS14,Spring,SS14,7105,7/7/14,F,11/10/15,21,Labrador Retriever,No_END,Yellow,49097,23943,9/9/14,11/10/15,,Puppy Raiser/primary
19360,3RR14,Raleigh,RR14,7105,6/30/14,M,10/13/15,21,Labrador Retriever,No_END,Yellow,49101,26967,9/9/14,10/13/15,,Puppy Raiser/primary
19341,3OO14,Olympia,OO14,7105,6/27/14,F,11/10/15,21,German Shepherd,No_END,Black/tan,49105,11970,9/9/14,11/10/15,,Puppy Raiser/primary
19350,3PP14,Pink,PP14,7105,6/29/14,F,10/13/15,21,Labrador Retriever,No_END,Black,49146,25292,9/13/14,10/13/15,,Puppy Raiser/primary
19402,7VV14,Vito,VV14,7105,7/25/14,M,11/10/15,21,Labrador Retriever,No_END,Black,49254,26753,10/7/14,11/10/15,,Puppy Raiser/primary
19446,6B314,Bennett,B314,7105,8/9/14,M,12/15/15,21,Labrador Retriever,No_END,Black,49297,23725,10/10/14,12/15/15,,Puppy Raiser/primary
19327,3MM14,Margo,MM14,7105,6/22/14,F,10/13/15,21,German Shepherd,No_END,Black/tan,49327,20655,10/16/14,10/13/15,,Puppy Raiser/primary
19409,7WW14,Whimsey,WW14,7105,7/29/14,F,12/15/15,21,Labrador Retriever,No_END,Yellow,49343,27002,10/18/14,5/19/15,,Puppy Raiser/primary
19397,2VV14,Virgo,VV14,7105,7/25/14,F,11/10/15,21,Labrador Retriever,No_END,Black,49418,25247,10/24/14,11/10/15,,Puppy Raiser/primary
19527,7I314,Ingot,I314,7105,9/6/14,M,12/15/15,21,Labrador Retriever,No_END,Yellow,49558,27269,11/17/14,12/17/14,,Puppy Raiser/primary
19360,3RR14,Raleigh,RR14,7105,6/30/14,M,10/13/15,21,Labrador Retriever,No_END,Yellow,49690,27049,9/9/14,,,Veterinary sponsor for pups
19527,7I314,Ingot,I314,7105,9/6/14,M,12/15/15,21,Labrador Retriever,No_END,Yellow,49795,17340,12/17/14,12/15/15,,Puppy Raiser/primary
19527,7I314,Ingot,I314,7105,9/6/14,M,12/15/15,21,Labrador Retriever,No_END,Yellow,50400,17406,12/17/14,,,Veterinary sponsor for pups
19409,7WW14,Whimsey,WW14,7105,7/29/14,F,12/15/15,21,Labrador Retriever,No_END,Yellow,50706,8824,5/19/15,12/15/15,,Puppy Raiser/primary
19348,1PP14,Paloma,PP14,7105,6/29/14,F,11/10/15,21,Labrador Retriever,No_END,Black,50841,24668,5/15/15,11/10/15,,Puppy Raiser/primary
13532,7K307,Kramer,K307,7105,10/26/07,M,8/4/09,23,Labrador Retriever,No_END,Black,33849,8848,1/17/08,4/28/09,,Puppy Raiser/primary
13532,7K307,Kramer,K307,7105,10/26/07,M,8/4/09,23,Labrador Retriever,No_END,Black,33981,18900,1/18/08,,,Veterinary sponsor for pups
15119,2B309,Bangle,B309,7105,8/13/09,F,2/11/11,23,Labrador Retriever,No_END,Yellow,38595,7622,11/5/09,,,Veterinary sponsor for pups
15119,2B309,Bangle,B309,7105,8/13/09,F,2/11/11,23,Labrador Retriever,No_END,Yellow,40325,19328,10/5/10,1/4/11,,Puppy Raiser/primary
16689,1B411,Brian,B411,7105,10/26/11,M,8/23/13,23,Labrador Retriever,No_END,Yellow,42932,6217,12/23/11,4/30/13,,Puppy Raiser/primary
13532,7K307,Kramer,K307,7105,10/26/07,M,8/4/09,23,Labrador Retriever,No_END,Black,37728,20834,8/5/09,,,Foster for breeding dog
15803,7A310,Amalie,A310,7105,7/4/10,F,3/7/12,23,Labrador Retriever,No_END,Black,41275,2481,3/10/11,1/10/12,,Puppy Raiser/primary
15119,2B309,Bangle,B309,7105,8/13/09,F,2/11/11,23,Labrador Retriever,No_END,Yellow,38273,19690,10/23/09,10/5/10,,Puppy Raiser/primary
15662,7HH10,Halsa,HH10,7105,5/11/10,F,12/12/11,23,Labrador Retriever,No_END,Yellow,39874,2366,7/23/10,10/18/11,,Puppy Raiser/primary
15456,8B10,Brent,B10,7105,1/9/10,M,10/25/11,23,Labrador Retriever,No_END,Yellow,39151,19879,3/17/10,7/12/11,,Puppy Raiser/primary
15571,4S10,Serena,S10,7105,3/30/10,F,10/25/11,23,Labrador Retriever,No_END,Yellow,39714,15473,6/18/10,,,Puppy Raiser/primary
15622,1CC10,Chelsea,CC10,7105,5/1/10,F,11/4/11,23,Labrador Retriever,No_END,Black,39750,14869,6/30/10,6/24/11,,Puppy Raiser/primary
15728,6RR10,Rhea,RR10,7105,6/14/10,F,3/7/12,23,Labrador Retriever,No_END,Yellow,40078,22317,8/21/10,11/6/10,11/6/10,Puppy Raiser/primary
15803,7A310,Amalie,A310,7105,7/4/10,F,3/7/12,23,Labrador Retriever,No_END,Black,40128,20935,9/7/10,3/10/11,,Puppy Raiser/primary
15803,7A310,Amalie,A310,7105,7/4/10,F,3/7/12,23,Labrador Retriever,No_END,Black,40430,21071,10/13/10,,,Veterinary sponsor for pups
15857,3F310,Freida,F310,7105,7/22/10,F,4/9/12,23,Labrador Retriever,No_END,Black,40501,18274,10/24/10,2/7/12,,Puppy Raiser/primary
15728,6RR10,Rhea,RR10,7105,6/14/10,F,3/7/12,23,Labrador Retriever,No_END,Yellow,40609,20475,11/6/10,11/15/11,,Puppy Raiser/primary
15119,2B309,Bangle,B309,7105,8/13/09,F,2/11/11,23,Labrador Retriever,No_END,Yellow,41045,22695,2/11/11,,,Foster for breeding dog
16088,4S410,Selina,S410,7105,12/9/10,F,11/13/12,23,Labrador Retriever,No_END,Black,41191,22848,3/3/11,6/5/12,,Puppy Raiser/primary
16124,4B510,Brie,B510,7105,12/23/10,F,10/10/12,23,Labrador Retriever,No_END,Yellow,41192,22847,3/3/11,6/5/12,,Puppy Raiser/primary
15622,1CC10,Chelsea,CC10,7105,5/1/10,F,11/4/11,23,Labrador Retriever,No_END,Black,41828,16277,6/24/11,8/9/11,,Puppy Raiser/primary
16785,5S411,Sirius,S411,7105,12/11/11,F,10/12/13,23,Labrador Retriever,No_END,Black,43378,16273,2/22/12,,,Veterinary sponsor for pups
16804,9A12,Audrey,A12,7105,1/3/12,F,10/12/13,23,Labrador Retriever,No_END,Yellow,43421,2691,3/20/12,1/26/13,,Puppy Raiser/primary
16172,2D11,Darcy,D11,7105,1/14/11,F,10/10/12,23,Labrador Retriever,No_END,Black,41380,20935,4/1/11,6/5/12,,Puppy Raiser/primary
16485,3A311,Able,A311,7105,7/5/11,M,5/29/13,23,Labrador Retriever,No_END,Black,42364,23734,9/3/11,10/7/11,10/7/11,Puppy Raiser/primary
16239,4N11,Necco,N11,7105,3/8/11,F,11/13/12,23,Labrador Retriever,No_END,Black,41582,21793,5/10/11,6/26/12,,Puppy Raiser/primary
16252,2P11,Peaches,P11,7105,3/19/11,F,1/24/13,23,Labrador Retriever,No_END,Yellow,41685,23228,6/2/11,10/2/12,,Puppy Raiser/primary
16313,1AA11,Addison,AA11,7105,4/25/11,F,1/15/13,23,Labrador Retriever,No_END,Yellow,41885,23420,6/26/11,8/14/12,,Puppy Raiser/primary
16762,3M411,Marlo,M411,7105,12/6/11,F,8/30/13,23,Labrador Retriever,No_END,Yellow,43133,23511,2/4/12,5/28/13,,Puppy Raiser/primary
16485,3A311,Able,A311,7105,7/5/11,M,5/29/13,23,Labrador Retriever,No_END,Black,43158,17131,2/7/12,1/15/13,,Puppy Raiser/primary
16902,4M12,Magnolia,M12,7105,2/13/12,F,12/10/13,23,Labrador Retriever,No_END,Yellow,43637,23699,4/24/12,7/23/13,,Puppy Raiser/primary
16902,4M12,Magnolia,M12,7105,2/13/12,F,12/10/13,23,Labrador Retriever,No_END,Yellow,43638,21610,4/24/12,,,Veterinary sponsor for pups
16923,1R12,River,R12,7105,3/4/12,F,10/12/13,23,Labrador Retriever,No_END,Yellow,43657,17420,4/30/12,8/20/13,,Puppy Raiser/primary
16928,6R12,Ruthie,R12,7105,3/4/12,F,10/12/13,23,Labrador Retriever,No_END,Yellow,43659,4517,4/30/12,8/20/13,,Puppy Raiser/primary
16693,5B411,Bronte,B411,7105,10/26/11,F,8/17/13,23,Labrador Retriever,No_END,Yellow,47323,25758,9/1/13,,,Foster for breeding dog
16317,5AA11,Alicia,AA11,7105,4/25/11,F,1/29/13,23,Labrador Retriever,No_END,Yellow,41964,22027,7/12/11,9/18/12,,Puppy Raiser/primary
16427,6KK11,Kayla,KK11,7105,6/5/11,F,3/1/13,23,German Shepherd,No_END,Black/tan,42131,18265,8/10/11,10/2/12,,Puppy Raiser/primary
16473,5TT11,Tamara,TT11,7105,7/2/11,F,4/4/13,23,German Shepherd,No_END,Black/tan,42256,4802,9/2/11,1/28/12,1/27/12,Puppy Raiser/primary
15662,7HH10,Halsa,HH10,7105,5/11/10,F,12/12/11,23,Labrador Retriever,No_END,Yellow,42892,22315,12/12/11,,,Foster for breeding dog
16693,5B411,Bronte,B411,7105,10/26/11,F,8/17/13,23,Labrador Retriever,No_END,Yellow,42895,1273,12/20/11,5/29/12,,Puppy Raiser/primary
16983,5FF12,Felicity,FF12,7105,4/19/12,F,12/10/13,23,Labrador Retriever,No_END,Black,43993,24282,6/23/12,7/14/12,,Puppy Raiser/primary
15803,7A310,Amalie,A310,7105,7/4/10,F,3/7/12,23,Labrador Retriever,No_END,Black,43330,8335,3/7/12,,,Foster for breeding dog
15728,6RR10,Rhea,RR10,7105,6/14/10,F,3/7/12,23,Labrador Retriever,No_END,Yellow,43331,21411,3/7/12,,,Foster for breeding dog
16732,7J411,Janie,J411,7105,11/12/11,F,8/17/13,23,Labrador Retriever,No_END,Yellow,43034,21752,1/14/12,3/12/13,,Puppy Raiser/primary
16693,5B411,Bronte,B411,7105,10/26/11,F,8/17/13,23,Labrador Retriever,No_END,Yellow,43794,22118,5/29/12,5/28/13,,Puppy Raiser/primary
16473,5TT11,Tamara,TT11,7105,7/2/11,F,4/4/13,23,German Shepherd,No_END,Black/tan,43078,14588,1/29/12,1/15/13,,Puppy Raiser/primary
16684,9A411,Athena,A411,7105,10/20/11,F,8/17/13,23,Labrador Retriever,No_END,Black,43083,23371,1/20/12,5/8/12,,Puppy Raiser/primary
16763,4M411,Maura,M411,7105,12/6/11,F,8/21/13,23,Labrador Retriever,No_END,Yellow,43185,6047,2/9/12,6/11/13,,Puppy Raiser/primary
16764,5M411,Maestro,M411,7105,12/6/11,M,8/17/13,23,Labrador Retriever,No_END,Yellow,43204,7031,2/17/12,3/12/13,,Puppy Raiser/primary
16889,6L12,Linen,L12,7105,2/8/12,F,10/12/13,23,Labrador Retriever,No_END,Yellow,43502,6968,4/9/12,7/23/13,,Puppy Raiser/primary
16596,6J311,Josette,J311,7105,8/10/11,F,10/12/13,23,Labrador Retriever,No_END,Black,42528,23780,10/15/11,1/15/13,,Puppy Raiser/primary
16485,3A311,Able,A311,7105,7/5/11,M,5/29/13,23,Labrador Retriever,No_END,Black,42547,8626,10/12/11,2/5/12,,Puppy Raiser/primary
15456,8B10,Brent,B10,7105,1/9/10,M,10/25/11,23,Labrador Retriever,No_END,Yellow,42577,22884,10/24/11,,,Foster for breeding dog
15571,4S10,Serena,S10,7105,3/30/10,F,10/25/11,23,Labrador Retriever,No_END,Yellow,42579,23265,10/24/11,,,Foster for breeding dog
16639,5S311,Shannon,S311,7105,9/28/11,F,9/4/13,23,Labrador Retriever,No_END,Black,42804,24000,12/3/11,2/26/13,,Puppy Raiser/primary
16636,2S311,Safari,S311,7105,9/28/11,M,8/17/13,23,Labrador Retriever,No_END,Yellow,42808,3700,11/28/11,4/30/13,,Puppy Raiser/primary
